AmId	HHKey	CustNum
17392	23806	230656
17393	13357	230657
17394	24340	230658
17395	2404	230659
17396	13247	230660
17397	8074	230661
17398	23883	230662
17399	2948	230663
17400	13479	230664
17401	9261	230665
17402	1996	230666
17403	5145	230667
17404	11205	230668
17405	19328	230669
17406	5669	230670
17407	16614	230671
17408	17283	230672
17409	5626	230673
17410	9830	230674
17411	852	230675
17412	7888	230676
17413	16392	230677
17414	2536	230678
17415	108	230679
17416	265	230680
17417	16963	230681
17418	1544	230682
17419	2347	230683
17420	957	230684
17421	11418	230685
17422	9056	230686
17423	16542	230687
17424	10474	230688
17425	5763	230689
17426	22751	23069
17427	21605	230690
17428	6482	230691
17429	21071	230692
17430	21656	230693
17431	15112	230694
17432	12448	230695
17433	12852	230696
17434	2069	230697
17435	20254	230698
17436	23700	230699
17437	18889	230700
17438	16914	230701
17439	19016	230702
17440	22520	230703
17441	11781	230704
17442	23141	230705
17443	23141	230706
17444	14591	230707
17445	18572	230708
17446	8167	230709
17447	24120	230710
17448	7580	230711
17449	7580	230712
17450	8672	230713
17451	13649	230714
17452	2815	230715
17453	7702	230716
17454	8182	230717
17455	24322	230718
17456	9258	230719
17457	12983	230720
17458	1758	230721
17459	21496	230722
17460	12808	230723
17461	10094	230724
17462	20486	230725
17463	8182	230726
17464	14469	230727
17465	7433	230728
17466	1207	230729
17467	11199	230730
17468	23303	230731
17469	5886	230732
17470	2150	230733
17471	12972	230734
17472	21245	230735
17473	3790	230736
17474	10528	230737
17475	15246	230738
17476	9414	230739
17477	23900	230740
17478	17808	230741
17479	17328	230742
17480	4130	230743
17481	3852	230744
17482	18920	230745
17483	15046	230746
17484	7849	230747
17485	13610	230748
17486	909	230749
17487	754	230750
17488	19922	230751
17489	23993	230752
17490	4706	230753
17491	4258	230754
17492	326	230755
17493	17656	230756
17494	4760	230757
17495	14398	230758
17496	10736	230759
17497	16606	230760
17498	20557	230761
17499	21739	230762
17500	22873	230763
17501	3997	230764
17502	13290	230765
17503	21801	230766
17504	20562	230767
17505	20507	230768
17506	17159	230769
17507	684	230770
17508	3828	230771
17509	619	230773
17510	4724	230774
17511	6820	230775
17512	8533	230776
17513	566	230777
17514	84	230778
17515	11697	230779
17516	1231	230780
17517	7266	230781
17518	3457	230782
17519	10329	230783
17520	11758	230784
17521	13906	230785
17522	15916	230786
17523	16915	230787
17524	15916	230788
17525	10457	230789
17526	16735	230790
17527	14341	230791
17528	21130	230792
17529	6457	230793
17530	17228	230794
17531	15255	230795
17532	4692	230796
17533	6442	230798
17534	5091	230799
17535	1783	230800
17536	4757	230801
17537	9791	230802
17538	11610	230803
17539	19455	230804
17540	17396	230805
17541	1421	230806
17542	20452	230807
17543	1051	230808
17544	17734	230809
17545	7498	230810
17546	21078	230811
17547	5949	230812
17548	15526	230813
17549	11219	230814
17550	4867	230815
17551	18142	230816
17552	5386	230817
17553	2252	230818
17554	19470	230819
17555	9708	230820
17556	14170	230821
17557	8413	230822
17558	9898	230823
17559	14901	230824
17560	21558	230825
17561	7681	230826
17562	20364	230827
17563	3163	230828
17564	11536	230829
17565	17704	230830
17566	9812	230832
17567	5526	230833
17568	3129	230834
17569	14028	230835
17570	23138	230836
17571	19917	230837
17572	14687	230838
17573	5153	230839
17574	3895	230840
17575	9578	230841
17576	102	230842
17577	18718	230843
17578	911	230844
17579	6182	230845
17580	17453	230847
17581	22579	230848
17582	23882	230849
17583	6574	230850
17584	11224	230851
17585	15663	230852
17586	4907	230853
17587	1155	230854
17588	14552	230855
17589	15303	230856
17590	10781	230857
17591	10792	230858
17592	18647	230859
17593	13173	230860
17594	21242	230861
17595	17726	230862
17596	8308	230863
17597	23467	230864
17598	17299	230865
17599	685	230866
17600	22575	230867
17601	3126	230868
17602	5465	230869
17603	18224	230870
17604	7666	230871
17605	11738	230872
17606	14599	230873
17607	10198	230874
17608	14615	230875
17609	10566	230876
17610	17526	230877
17611	8244	230878
17612	24194	230879
17613	20003	230880
17614	19524	230881
17615	4677	230882
17616	21306	230883
17617	7437	230884
17618	24029	230885
17619	16182	230886
17620	15450	230887
17621	23873	230888
17622	13317	230889
17623	1688	230890
17625	7971	230892
17626	16380	230893
17627	17730	230894
17628	19038	230895
17629	23118	230896
17630	6840	230897
17631	12987	230898
17632	4722	230899
17633	18025	230900
17634	16539	230901
17635	11467	230902
17636	13317	230903
17637	4277	230904
17638	6498	230905
17639	19293	230906
17640	12311	230907
17641	3084	230908
17642	9950	230909
17643	10310	230910
17644	17513	230911
17645	15003	230912
17646	19315	230913
17647	206	230914
17649	22995	230916
17650	22116	230917
17651	19884	230918
17652	22402	230919
17653	8886	230920
17654	4674	230921
17655	6239	230922
17656	6625	230923
17657	24321	230924
17658	15005	230925
17659	18222	230926
17660	1517	230927
17661	16523	230928
17662	2883	230929
17663	20382	230930
17664	11640	230931
17665	23005	230932
17666	9373	230933
17667	7914	230934
17668	10490	230935
17669	17425	230936
17670	22612	230937
17671	19604	230938
17672	6546	230939
17673	2834	230940
17674	17125	230941
17675	571	230942
17676	18159	230943
17677	10217	230944
17678	5158	230945
17679	1442	230946
17680	948	230947
17681	12016	230948
17682	23678	230949
17683	23622	230950
17684	2362	230951
17685	21084	230952
17686	11431	230953
17687	22053	230954
17688	4706	230955
17689	22787	230956
17690	21718	230957
17691	18532	230958
17692	15132	230959
17693	10534	230960
17694	18906	230961
17695	7653	230962
17696	15164	230963
17697	21499	230964
17698	3781	230965
17699	23	230966
17700	22507	230967
17701	7075	230968
17702	10718	230969
17703	20403	230970
17704	13972	230971
17705	15687	230972
17706	5787	230973
17707	10230	230974
17708	2915	230976
17709	6489	230977
17710	15887	230978
17711	6604	230979
17712	5827	230980
17713	7508	230981
17714	2169	230982
17715	18853	230983
17716	22018	230984
17717	8066	230985
17718	24178	230986
17719	14460	230987
17720	15865	230988
17721	21690	230989
17722	4376	230990
17723	16471	230991
17724	5465	230992
17725	5081	230993
17726	3441	230994
17727	13275	230995
17728	2389	230996
17729	10010	230997
17730	12322	230998
17731	6097	230999
17732	13654	231000
17733	2305	231001
17734	2752	231002
17735	9296	231003
17736	15747	231004
17738	3990	231006
17739	24079	231007
17740	9360	231008
17741	6473	231009
17742	3560	231010
17743	11568	231011
17744	21599	231012
17745	16923	231013
17746	6516	231014
17747	337	231015
17748	17016	231016
17749	6230	231017
17750	17906	231018
17751	14161	231020
17752	13356	231021
17753	6039	231022
17754	3215	231023
17755	2658	231024
17757	20860	231026
17759	608	231028
17760	14266	231029
17761	5813	23103
17762	22195	231030
17764	15969	231032
17765	4655	231033
17766	15756	231034
17767	24103	231035
17768	15472	231036
17769	24242	231037
17770	273	231038
17771	19681	231039
17772	8323	231040
17773	23920	231041
17774	19718	231042
17775	15401	231043
17776	19803	231044
17777	10407	231045
17778	1140	231046
17780	1654	231048
17781	23479	231049
17782	3742	231050
17783	18389	231051
17784	20248	231052
17785	8040	231053
17786	18692	231054
17787	22302	231055
17788	8215	231056
17789	9761	231057
17790	2119	231058
17791	24286	231059
17792	15771	231060
17793	10457	231061
17794	21622	231062
17795	15510	231063
17796	6156	231064
17797	20260	231065
17798	12818	231066
17799	11548	231067
17800	19465	231068
17801	14800	231069
17802	6680	231070
17803	17496	231071
17804	21533	231072
17805	15960	231073
17806	9918	231074
17807	5128	231075
17808	16000	231076
17809	21158	231077
17810	17525	231079
17811	8752	231080
17813	10162	231082
17814	5662	231083
17815	10698	231084
17816	10003	231085
17817	17924	231086
17818	10811	231087
17819	1668	231088
17820	4235	231089
17821	19333	231090
17822	6259	231091
17824	19914	231093
17825	7806	231094
17826	7274	231095
17827	142	231096
17828	4150	231097
17829	4293	231098
17830	8682	231099
17831	22088	231101
17832	21252	231102
17833	14155	231103
17834	6640	231104
17835	5842	231105
17836	10497	231106
17837	13154	231107
17838	10604	231108
17839	21292	231109
17840	9562	231110
17841	14912	231111
17842	19505	231112
17843	21379	231113
17844	21690	231114
17845	17741	231115
17846	5955	231116
17847	4961	231117
17848	274	231118
17849	13369	231119
17850	6938	231120
17851	3206	231121
17852	7660	231122
17853	8608	231123
17854	12555	231124
17855	10635	231125
17856	4860	231126
17857	3769	231127
17858	4240	231128
17859	19727	231129
17860	12745	231131
17861	2949	231132
17862	10671	231133
17863	7071	231134
17864	20396	231135
17865	16160	231136
17866	22715	231137
17868	3605	231139
17869	4327	231140
17870	10549	231141
17871	10249	231142
17872	15428	231143
17873	319	231144
17874	4295	231145
17875	22656	231146
17876	9219	231147
17877	22087	231148
17878	21999	231149
17879	7	231150
17880	12578	231152
17881	17995	231153
17882	13054	231154
17883	12321	231155
17884	7697	231156
17885	5963	231158
17886	10064	231159
17887	18201	231160
17888	7038	231161
17890	1962	231163
17891	10259	231164
17892	18391	231165
17893	18264	231166
17894	4980	231167
17895	18191	231168
17897	18796	231170
17898	13775	231171
17899	15002	231172
17900	21996	231173
17901	85	231174
17903	12915	231176
17904	20337	231177
17905	3427	231178
17906	16118	231180
17907	2372	231181
17908	13458	231182
17909	21267	231183
17910	4337	231184
17911	12922	231185
17912	6013	231186
17913	1988	231187
17914	18447	231188
17915	17879	231189
17916	7182	231190
17917	253	231191
17918	3922	231192
17919	19581	231193
17920	22212	231194
17921	7546	231195
17922	3198	231196
17923	20831	231197
17924	3476	231198
17925	2391	231199
17926	20872	231200
17927	17532	231201
17928	10314	231202
17929	189	231203
17930	17563	231204
17931	17254	231205
17932	17219	231206
17933	20544	231207
17934	21476	231208
17935	21333	231209
17936	10009	231210
17937	1942	231211
17938	22576	231213
17939	16453	231214
17940	28	231215
17941	19004	231216
17942	8742	231217
17943	7655	231218
17944	7493	231219
17945	10552	231220
17946	7765	231221
17947	1801	231223
17948	15889	231224
17949	15553	231225
17950	8624	231226
17951	20210	231227
17952	13648	231229
17953	10013	231230
17954	16285	231231
17955	15536	231232
17956	4460	231233
17957	12356	231234
17958	18451	231235
17959	10801	231236
17960	240	231237
17961	12645	231238
17962	21418	231239
17963	4265	231240
17964	6788	231242
17965	14702	231243
17966	13473	231244
17967	4828	231245
17968	17569	231246
17969	19735	231247
17970	22105	231248
17971	14816	231249
17972	14816	231250
17973	16002	231251
17974	11059	231252
17975	23838	231253
17976	5855	231254
17977	1985	231255
17978	17710	231256
17979	23760	231257
17980	6003	231258
17981	2523	231259
17982	4975	231260
17984	16258	231262
17985	2196	231263
17986	12394	231264
17988	940	231266
17989	3243	231267
17990	15350	231268
17991	23455	231269
17992	2399	231270
17993	16205	231271
17994	19845	231272
17995	9021	231273
17996	20355	231274
17997	1082	231275
17998	14902	231276
17999	1199	231277
18000	9409	231278
18001	19065	231279
18002	2605	231280
18003	4609	231281
18004	13692	231283
18005	6042	231284
18006	1383	231285
18007	14620	231287
18008	4629	231288
18009	16965	231289
18010	8303	231290
18011	19632	231291
18012	16592	231292
18013	17872	231294
18014	377	231296
18015	16077	231297
18016	917	231298
18017	1345	231299
18018	23615	231300
18019	713	231301
18020	12880	231302
18021	8398	231304
18022	12304	231307
18023	5068	231308
18024	9240	231309
18025	3000	231310
18026	22513	231311
18027	10461	231312
18028	7041	231313
18029	13155	231314
18030	12254	231315
18031	5406	231316
18032	9999	231317
18033	7649	231318
18034	16607	231319
18035	18180	231321
18036	18254	231322
18037	13233	231323
18038	12876	231324
18039	22689	231325
18040	3702	231326
18041	4823	231327
18042	12652	231328
18043	7681	231329
18044	4980	231330
18045	2019	231331
18046	15389	231332
18047	24068	231333
18048	13942	231334
18049	24350	231335
18050	15302	231336
18051	11777	231337
18052	16041	231338
18053	4179	231340
18054	10924	231341
18055	11775	231342
18056	23080	231343
18057	13639	231344
18058	4610	231345
18059	9565	231346
18060	4121	231347
18062	21770	231349
18063	18726	231350
18064	15358	231351
18065	2562	231352
18066	2580	231353
18067	6598	231354
18068	2603	231355
18069	1101	231356
18070	21548	231357
18071	6057	231359
18072	3492	231360
18073	12704	231362
18074	983	231363
18075	10680	231364
18076	12026	231365
18077	3811	231366
18078	14012	231367
18079	18488	231368
18080	20206	231369
18081	23981	231370
18082	8933	231371
18083	6513	231372
18084	13862	231374
18085	6359	231375
18086	17956	231376
18087	15004	231377
18088	18456	231378
18089	23485	231379
18090	5961	231380
18091	4818	231384
18092	14567	231385
18093	22775	231386
18094	19350	231387
18095	5747	231388
18096	15004	231389
18097	9198	231390
18098	9676	231392
18099	3469	231393
18100	21664	231394
18101	6170	231395
18102	3182	231396
18103	12282	231397
18104	21979	231398
18105	40	231399
18106	8163	231400
18107	7580	231401
18108	21980	231402
18109	15985	231403
18111	13017	231405
18112	8209	231406
18113	11816	231407
18114	19658	231408
18115	18253	231409
18116	1635	231410
18117	17926	231411
18118	18646	231412
18119	17011	231414
18120	11983	231415
18121	15811	231416
18122	19350	231417
18123	12752	231418
18124	12258	231419
18125	20518	231420
18126	16070	231421
18127	23120	231422
18128	2918	231423
18129	2536	231424
18130	15705	231425
18131	17093	231426
18132	172	231427
18133	2138	231428
18134	10724	231429
18135	8186	231430
18136	5940	231431
18137	15127	231432
18138	3195	231433
18139	24348	231434
18141	23512	231436
18142	5722	231437
18143	19231	231438
18144	7172	231439
18145	21953	231440
18146	7104	231441
18147	19062	231442
18148	6079	231443
18149	21699	231444
18150	2293	231445
18151	11386	231446
18152	9434	231447
18153	4398	231448
18154	2833	231449
18155	17942	231450
18156	1041	231451
18157	6463	231452
18158	16681	231453
18159	3060	231454
18160	11665	231455
18162	11166	231457
18163	3754	231458
18164	4609	231459
18165	10513	23146
18166	21730	231460
18167	7119	231461
18168	23649	231462
18169	8459	231463
18170	13987	231464
18171	815	231465
18172	3601	231466
18173	18656	231467
18174	22899	231468
18175	5807	231469
18176	11623	231470
18177	16132	231471
18178	427	231472
18179	23661	231473
18180	4103	231474
18181	210	231475
18182	3332	231476
18183	14627	231477
18184	17252	231478
18185	12061	231479
18186	5478	231481
18187	4111	231482
18188	957	231483
18189	15522	231485
18190	19483	231486
18191	10416	231487
18192	8164	231488
18193	17889	231489
18194	17463	231490
18195	1755	231491
18196	3565	231492
18197	17037	231493
18198	15196	231494
18199	13655	231495
18200	6205	231497
18201	5780	231498
18202	15448	231499
18203	11388	231500
18204	23756	231501
18205	11352	231502
18206	3292	231503
18207	13679	231504
18208	12340	231505
18209	7613	231506
18210	15197	231507
18211	12039	231508
18212	21589	231509
18213	21131	231510
18214	17692	231511
18215	18907	231512
18216	18297	231513
18217	2185	231514
18218	6173	231515
18219	20445	231516
18220	5908	231517
18221	5677	231518
18222	3655	231519
18223	3935	231520
18224	17017	231521
18225	23659	231523
18226	23199	231524
18227	6194	231525
18228	806	231526
18229	20509	231527
18230	5221	231528
18231	5167	231529
18232	2636	231530
18233	1465	231531
18234	21887	231532
18235	14592	231533
18236	23621	231534
18237	15320	231535
18238	9862	231537
18239	21513	231538
18240	6023	231539
18241	18136	231540
18242	9090	231541
18243	2509	231543
18244	16056	231544
18245	12850	231545
18246	16150	231546
18247	16291	231547
18248	2914	231548
18249	5229	231549
18250	23696	231550
18251	19467	231551
18252	2928	231552
18253	11297	231553
18254	13423	231554
18256	7434	231556
18258	6018	231558
18259	21095	231559
18260	14142	231560
18261	1705	231561
18262	7539	231562
18263	147	231563
18264	18367	231564
18265	8627	231565
18266	21926	231566
18267	8566	231567
18268	8170	231568
18269	13777	231570
18270	371	231571
18271	21470	231572
18272	5125	231573
18273	19144	231574
18274	17138	231575
18275	13433	231576
18276	14765	231577
18277	1872	231578
18278	16207	231579
18279	13552	231580
18280	14509	231581
18281	19479	231582
