Ref,NUM_ACCTS,Deposit_Count,Deposit_Balance,Loan_Count,Loan_Balance,Nmc_count,Nmc_balance,Revenue,New,Yr10P,Tenure,Dormant,BillPay,DirectDeposit,Current,Gone,Total_Check,Total_MoneyMarket,Total_Savings,Total_CD,Total_Retirement,Total_Loan,Total_Equity,Total_AutoLoan,Total_Mortgage,Bal_Check,Bal_MoneyMarket,Bal_Savings,Bal_CD,Bal_Retirement,Bal_Loan,Bal_Equity,Bal_AutoLoan,Bal_Mortgage
14126,2,1,0.025,1,4.558,1,4.558,0.377,0,0,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.558,0.000
14127,2,1,0.025,1,4.655,1,4.655,0.020,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.655,0.000
14128,3,2,0.972,1,0.500,1,0.500,0.197,0,1,42,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.947,0.000,0.025,0,0.000,0.500,0.000,0.000,0.000
14129,2,1,0.020,1,18.842,1,18.842,0.534,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.020,0,0.000,0.000,0.000,18.842,0.000
14130,2,1,0.095,1,1.753,1,1.753,0.010,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.095,0,0.000,0.000,0.000,1.753,0.000
14131,2,1,0.303,1,9.687,1,9.687,0.048,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.303,0,0.000,0.000,0.000,9.687,0.000
14132,2,1,0.025,1,5.598,1,5.598,0.024,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,5.598,0.000
14133,3,2,-0.132,1,20.386,1,20.386,0.180,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,-0.157,0.000,0.025,0,0.000,0.000,0.000,20.386,0.000
14134,1,1,0.190,0,0.000,0,0.000,0.004,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.190,0,0.000,0.000,0.000,0.000,0.000
14135,2,1,0.056,1,5.511,1,5.511,0.025,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.056,0,0.000,0.000,0.000,5.511,0.000
14136,2,1,0.018,1,0.065,1,0.065,0.001,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.018,0,0.000,0.000,0.000,0.065,0.000
14137,2,2,4.227,0,0.000,0,0.000,0.195,0,1,15,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4.202,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14138,3,2,5.025,1,43.769,1,43.769,0.398,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,5.000,0.000,0.025,0,0.000,0.000,0.000,43.769,0.000
14139,5,4,6.390,1,12.847,1,12.847,0.398,0,1,26,0,1,1,1,0,2,0,2,0,0,0,0,1,0,6.297,0.000,0.092,0,0.000,0.000,0.000,12.847,0.000
14140,2,1,0.025,1,0.890,1,0.890,0.004,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.890,0.000
14141,2,2,0.102,0,0.000,0,0.000,0.100,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.016,0.000,0.085,0,0.000,0.000,0.000,0.000,0.000
14142,1,1,0.010,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
14143,2,2,1.154,0,0.000,0,0.000,0.124,0,1,15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.129,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14144,2,2,2.280,0,0.000,0,0.000,0.151,0,1,28,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.741,0.000,0.540,0,0.000,0.000,0.000,0.000,0.000
14145,2,2,1.801,0,0.000,0,0.000,0.139,0,1,14,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.776,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14146,2,2,0.759,0,0.000,0,0.000,0.115,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.734,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14147,2,2,0.300,0,0.000,0,0.000,0.105,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.050,0.000,0.250,0,0.000,0.000,0.000,0.000,0.000
14148,2,2,2.698,0,0.000,0,0.000,0.161,0,1,36,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.672,0.000,1.026,0,0.000,0.000,0.000,0.000,0.000
14149,5,4,10.983,1,3.545,1,3.545,0.369,0,1,20,0,1,1,1,0,1,0,3,0,0,0,0,1,0,10.234,0.000,0.749,0,0.000,0.000,0.000,3.545,0.000
14150,2,1,0.025,1,11.832,1,11.832,0.050,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,11.832,0.000
14151,3,2,0.025,1,10.496,1,10.496,0.142,0,0,5,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,10.496,0.000
14152,2,2,1.413,0,0.000,0,0.000,0.130,0,0,8,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.310,0.000,0.103,0,0.000,0.000,0.000,0.000,0.000
14153,1,1,112.100,0,0.000,0,0.000,2.601,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,112.100,0,0.000,0.000,0.000,0.000,0.000
14154,2,2,2.366,0,0.000,0,0.000,0.152,0,1,14,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.341,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14155,2,2,0.190,0,0.000,0,0.000,0.102,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.165,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14156,2,1,0.026,1,16.688,1,16.688,0.071,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.026,0,0.000,0.000,0.000,16.688,0.000
14157,1,1,5.026,0,0.000,0,0.000,0.117,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,5.026,0,0.000,0.000,0.000,0.000,0.000
14158,1,1,0.003,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.003,0,0.000,0.000,0.000,0.000,0.000
14159,2,2,39.471,0,0.000,0,0.000,1.055,0,0,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,4.421,0.000,35.050,0,0.000,0.000,0.000,0.000,0.000
14160,6,4,0.143,2,14.961,2,14.961,0.106,0,0,8,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0.000,0.000,0.143,0,0.000,0.000,0.000,14.961,0.000
14161,2,2,0.038,0,0.000,0,0.000,0.098,0,0,6,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.013,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14162,2,1,0.092,1,6.382,1,6.382,0.167,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.092,0,0.000,0.000,0.000,6.382,0.000
14163,4,4,70.623,0,0.000,0,0.000,1.840,0,1,31,0,0,1,1,0,2,0,2,0,0,0,0,0,0,70.519,0.000,0.103,0,0.000,0.000,0.000,0.000,0.000
14164,2,1,0.025,1,0.585,1,0.585,0.049,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.585,0.000
14165,2,1,0.025,1,11.361,1,11.361,0.939,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,11.361,0.000
14166,2,1,0.100,1,1.992,1,1.992,0.167,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,1.992,0.000
14167,1,1,0.000,0,0.000,0,0.000,0.000,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14168,4,3,-0.979,1,33.172,1,33.172,0.214,0,0,8,0,0,1,1,0,1,0,2,0,0,0,0,1,0,-1.025,0.000,0.046,0,0.000,0.000,0.000,33.172,0.000
14169,1,1,0.015,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.015,0,0.000,0.000,0.000,0.000,0.000
14170,1,1,0.126,0,0.000,0,0.000,0.003,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.126,0,0.000,0.000,0.000,0.000,0.000
14171,4,2,0.250,2,30.394,2,30.394,0.345,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.250,0,0.000,0.000,0.000,30.394,0.000
14172,3,3,29.074,0,0.000,0,0.000,0.774,0,1,20,0,0,1,1,0,1,0,2,0,0,0,0,0,0,29.000,0.000,0.074,0,0.000,0.000,0.000,0.000,0.000
14173,1,0,0.000,1,2.702,1,2.702,0.070,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0.000,2.702,0.000
14174,4,2,0.203,2,7.132,2,7.132,0.594,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.203,0,0.000,0.000,0.000,7.132,0.000
14175,2,1,0.200,1,0.504,1,0.504,0.046,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.200,0,0.000,0.000,0.000,0.504,0.000
14176,2,2,0.231,0,0.000,0,0.000,0.103,0,0,10,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.010,0.000,0.221,0,0.000,0.000,0.000,0.000,0.000
14177,2,1,0.025,1,14.127,1,14.127,0.060,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,14.127,0.000
14178,2,1,0.025,1,17.300,1,17.300,0.073,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,17.300,0.000
14179,1,1,0.225,0,0.000,0,0.000,0.005,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.225,0,0.000,0.000,0.000,0.000,0.000
14180,2,2,18.721,0,0.000,0,0.000,0.532,0,0,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,6.724,0.000,11.996,0,0.000,0.000,0.000,0.000,0.000
14181,2,2,0.528,0,0.000,0,0.000,0.110,0,1,24,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.503,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14182,3,2,6.969,1,0.000,1,0.000,0.261,0,1,39,0,0,1,1,0,1,0,1,0,0,1,0,0,0,5.392,0.000,1.576,0,0.000,0.000,0.000,0.000,0.000
14183,2,1,0.040,1,32.789,1,32.789,1.142,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.040,0,0.000,0.000,32.789,0.000,0.000
14184,2,2,13.218,0,0.000,0,0.000,0.408,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,11.111,0.000,2.108,0,0.000,0.000,0.000,0.000,0.000
14185,3,3,8.996,0,0.000,0,0.000,0.307,0,1,39,0,1,1,1,0,1,0,2,0,0,0,0,0,0,8.665,0.000,0.331,0,0.000,0.000,0.000,0.000,0.000
14186,2,2,10.773,0,0.000,0,0.000,0.348,0,1,12,0,1,1,1,0,1,0,1,0,0,0,0,0,0,10.678,0.000,0.095,0,0.000,0.000,0.000,0.000,0.000
14187,3,3,0.688,0,0.000,0,0.000,0.113,0,0,9,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.566,0.000,0.122,0,0.000,0.000,0.000,0.000,0.000
14188,2,2,0.720,0,0.000,0,0.000,0.114,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.695,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14189,2,1,0.100,1,0.313,1,0.313,0.010,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,0.313,0.000
14190,1,1,0.019,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.019,0,0.000,0.000,0.000,0.000,0.000
14191,2,2,0.124,0,0.000,0,0.000,0.100,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.099,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14192,3,2,1.129,1,55.229,1,55.229,0.356,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1.104,0.000,0.025,0,0.000,0.000,0.000,55.229,0.000
14193,2,1,0.036,1,25.460,1,25.460,0.108,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.036,0,0.000,0.000,0.000,25.460,0.000
14194,1,1,0.020,0,0.000,0,0.000,0.000,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.020,0,0.000,0.000,0.000,0.000,0.000
14195,1,1,0.002,0,0.000,0,0.000,0.000,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.002,0,0.000,0.000,0.000,0.000,0.000
14196,6,3,10.019,3,193.573,2,68.319,4.488,0,0,5,0,1,1,1,0,1,0,2,0,0,0,1,1,1,1.286,0.000,8.733,0,0.000,0.000,43.094,25.225,125.254
14197,3,2,0.025,1,3.266,1,3.266,0.112,0,0,6,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.266,0.000
14198,1,1,0.001,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.001,0,0.000,0.000,0.000,0.000,0.000
14199,2,2,0.818,0,0.000,0,0.000,0.116,0,1,29,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.793,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14200,1,1,0.025,0,0.000,0,0.000,0.001,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14201,1,1,10.703,0,0.000,0,0.000,0.261,0,1,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,10.703,0,0.000,0.000,0.000,0.000,0.000
14202,2,2,100.732,0,0.000,0,0.000,2.444,0,1,37,0,1,1,1,0,1,0,1,0,0,0,0,0,0,100.707,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14203,2,2,0.083,0,0.000,0,0.000,0.099,0,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.058,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14204,3,2,0.112,1,2.780,1,2.780,0.218,0,0,2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.007,0.000,0.105,0,0.000,2.780,0.000,0.000,0.000
14205,2,2,4.433,0,0.000,0,0.000,0.201,0,0,8,0,1,1,1,0,1,0,1,0,0,0,0,0,0,4.070,0.000,0.363,0,0.000,0.000,0.000,0.000,0.000
14206,2,2,0.087,0,0.000,0,0.000,0.099,0,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.062,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14207,5,5,5.475,0,0.000,0,0.000,0.228,0,1,23,0,0,1,1,0,1,0,4,0,0,0,0,0,0,2.776,0.000,2.699,0,0.000,0.000,0.000,0.000,0.000
14208,2,1,0.025,1,8.330,1,8.330,0.036,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,8.330,0.000
14209,3,2,0.072,1,25.674,1,25.674,0.207,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.032,0.000,0.040,0,0.000,0.000,0.000,25.674,0.000
14210,2,1,0.025,1,20.621,1,20.621,0.087,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,20.621,0.000
14211,3,2,3.800,1,6.529,1,6.529,0.215,0,0,4,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.457,0.000,1.343,0,0.000,0.000,0.000,6.529,0.000
14212,5,5,2.372,0,0.000,0,0.000,0.251,0,1,15,0,1,1,1,0,2,0,2,0,1,0,0,0,0,2.221,0.000,0.090,0,0.060,0.000,0.000,0.000,0.000
14213,2,2,43.579,0,0.000,0,0.000,1.160,0,1,48,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.301,0.000,43.279,0,0.000,0.000,0.000,0.000,0.000
14214,2,2,57.556,0,0.000,0,0.000,1.438,0,1,14,0,0,1,1,0,1,0,1,0,0,0,0,0,0,57.406,0.000,0.150,0,0.000,0.000,0.000,0.000,0.000
14215,2,2,3.498,0,0.000,0,0.000,0.179,0,1,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.118,0.000,2.380,0,0.000,0.000,0.000,0.000,0.000
14216,2,1,0.025,1,66.526,1,66.526,2.316,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.025,0,0.000,0.000,66.526,0.000,0.000
14217,1,1,0.487,0,0.000,0,0.000,0.011,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.487,0,0.000,0.000,0.000,0.000,0.000
14218,3,2,5.163,1,4.973,1,4.973,0.428,0,0,9,0,0,1,1,0,1,0,1,0,0,1,0,0,0,5.138,0.000,0.025,0,0.000,4.973,0.000,0.000,0.000
14219,1,1,0.020,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.020,0,0.000,0.000,0.000,0.000,0.000
14220,2,2,0.435,0,0.000,0,0.000,0.107,0,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.340,0.000,0.095,0,0.000,0.000,0.000,0.000,0.000
14221,2,2,0.100,0,0.000,0,0.000,0.100,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.075,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14222,4,4,4.649,0,0.000,0,0.000,0.304,0,1,35,0,1,1,1,0,2,0,2,0,0,0,0,0,0,3.265,0.000,1.384,0,0.000,0.000,0.000,0.000,0.000
14223,1,1,0.000,0,0.000,0,0.000,0.000,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14224,2,2,9.385,0,0.000,0,0.000,0.316,0,1,12,0,0,1,1,0,1,0,1,0,0,0,0,0,0,9.360,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14225,2,2,2.766,0,0.000,0,0.000,0.162,0,1,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.741,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14226,1,1,0.000,0,0.000,0,0.000,0.000,0,1,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14227,2,2,0.109,0,0.000,0,0.000,0.100,0,1,42,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.031,0.000,0.078,0,0.000,0.000,0.000,0.000,0.000
14228,3,3,2.745,0,0.000,0,0.000,0.163,0,1,26,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1.516,0.000,1.229,0,0.000,0.000,0.000,0.000,0.000
14229,2,2,0.027,0,0.000,0,0.000,0.098,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14230,2,2,0.095,0,0.000,0,0.000,0.099,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.070,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14231,2,2,0.054,0,0.000,0,0.000,0.099,0,1,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.029,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14232,2,2,0.045,0,0.000,0,0.000,0.098,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.020,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14233,2,1,0.025,1,7.258,1,7.258,0.123,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,7.258,0.000
14234,2,1,0.225,1,22.581,1,22.581,0.100,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.225,0,0.000,0.000,0.000,22.581,0.000
14235,2,2,0.421,0,0.000,0,0.000,0.107,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.078,0.000,0.343,0,0.000,0.000,0.000,0.000,0.000
14236,2,2,0.419,0,0.000,0,0.000,0.107,0,1,47,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.340,0.000,0.079,0,0.000,0.000,0.000,0.000,0.000
14237,3,2,0.025,1,10.802,1,10.802,0.143,0,0,5,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,10.802,0.000
14238,1,1,0.000,0,0.000,0,0.000,0.000,0,1,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14239,3,2,0.479,1,9.202,1,9.202,0.147,0,0,4,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.454,0.000,0.025,0,0.000,0.000,0.000,9.202,0.000
14240,2,2,2.602,0,0.000,0,0.000,0.158,0,1,38,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.576,0.000,0.026,0,0.000,0.000,0.000,0.000,0.000
14241,6,6,3.847,0,0.000,0,0.000,0.381,0,1,14,0,1,1,1,0,3,0,3,0,0,0,0,0,0,3.420,0.000,0.427,0,0.000,0.000,0.000,0.000,0.000
14242,2,2,0.294,0,0.000,0,0.000,0.104,0,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.269,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14243,2,1,0.028,1,7.194,1,7.194,0.031,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.028,0,0.000,0.000,0.000,7.194,0.000
14244,2,2,0.054,0,0.000,0,0.000,0.099,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.003,0.000,0.051,0,0.000,0.000,0.000,0.000,0.000
14245,2,1,0.025,1,4.363,1,4.363,0.123,0,1,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.363,0.000
14246,2,1,0.025,1,17.677,1,17.677,0.075,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,17.677,0.000
14247,2,2,158.341,0,0.000,0,0.000,3.771,0,1,24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,158.314,0.000,0.027,0,0.000,0.000,0.000,0.000,0.000
14248,1,1,8.331,0,0.000,0,0.000,0.203,0,1,41,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,8.331,0,0.000,0.000,0.000,0.000,0.000
14249,2,1,0.025,1,41.493,1,41.493,0.175,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,41.493,0.000
14250,3,2,-0.914,1,4.476,1,4.476,0.117,0,1,17,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.939,0.000,0.025,0,0.000,0.000,0.000,4.476,0.000
14251,2,1,0.100,1,17.592,1,17.592,1.202,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.100,0,0.000,17.592,0.000,0.000,0.000
14252,2,2,1.876,0,0.000,0,0.000,0.141,0,1,13,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.851,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
14253,1,1,0.010,0,0.000,0,0.000,0.000,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
14254,4,2,0.050,2,5.778,2,5.778,0.519,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.000,0.000,0.050,0,0.000,5.778,0.000,0.000,0.000
14255,1,1,0.000,0,0.000,0,0.000,0.000,0,1,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14256,2,2,3.136,0,0.000,0,0.000,0.172,0,0,6,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.500,0.000,1.635,0,0.000,0.000,0.000,0.000,0.000
14257,3,3,20.130,0,0.000,0,0.000,0.463,0,1,11,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.000,0.000,0.202,0,19.928,0.000,0.000,0.000,0.000
14258,4,2,0.317,2,10.069,2,10.069,0.196,0,0,10,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0.292,0.000,0.025,0,0.000,1.284,0.000,8.784,0.000
14259,1,1,0.000,0,0.000,0,0.000,0.000,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
14260,4,4,5.837,0,0.000,0,0.000,0.331,0,1,34,0,1,1,1,0,2,0,2,0,0,0,0,0,0,5.787,0.000,0.050,0,0.000,0.000,0.000,0.000,0.000
14261,1,1,0.018,0,0.000,0,0.000,0.000,0,0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.018,0,0.000,0.000,0.000,0.000,0.000
14262,2,1,0.025,1,55.289,1,55.289,0.233,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,55.289,0.000
14263,2,1,0.270,1,1.147,1,1.147,0.011,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.270,0,0.000,0.000,0.000,1.147,0.000
14264,2,1,0.025,1,18.677,1,18.677,0.079,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,18.677,0.000
14265,1,1,0.022,0,0.000,0,0.000,0.001,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.022,0,0.000,0.000,0.000,0.000,0.000
14266,4,4,9.066,0,0.000,0,0.000,0.308,0,0,10,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.064,0.000,9.002,0,0.000,0.000,0.000,0.000,0.000
14267,2,1,0.025,1,52.348,1,52.348,0.220,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,52.348,0.000
14268,3,2,0.564,1,33.232,1,33.232,0.250,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.334,0.000,0.230,0,0.000,0.000,0.000,33.232,0.000
14269,2,1,0.100,1,3.225,1,3.225,0.086,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,3.225,0.000
